,text,text_final
149,"['they', 'stopped', 'by', 'yesterday', '!', 'must', 'be', 'time-travelling', 'again', '...', 'pic.twitter.com/nyxtoy1ldl']","['stop', 'must']"
150,"['we', ""'re"", 'mixing', 'up', 'some', 'grey', 'goose', 'le', 'fizz', 'today', 'and', 'giving', 'out', 'free', 'samples', '!', 'pic.twitter.com/1nqa0kbai8']","['grey', 'le', 'fizz', 'give', 'free', 'sample']"
151,"['cheers', 'from', 'brazil', '!', '#', 'airporttwitterpic.twitter.com/63adylnd2n']","['cheer', 'brazil']"
152,"['@', 'schiphol', 'definitely', 'should', 'join', '#', 'airporttwitter', '.', 'we', 'have', 'some', 'nice', 'de-icing', 'pictures', 'too', 'pic.twitter.com/livmnknzry']",['nice']
153,"['now', 'we', ""'re"", 'going', 'to', 'have', 'go', 'to', 'the', 'hard', 'stuff', 'with', 'our', 'local', '@', 'cedarridgeiowa', 'beverages', 'offered', 'in', 'the', 'cedar', 'ridge', 'barrel', 'room', 'at', 'little', ""'ole"", 'cid.pic.twitter.com/cnyqeq0nec']","['hard', 'local', 'cedarridgeiowa', 'beverage', 'cedar', 'ridge', 'barrel', 'room']"
154,"['we', ""'re"", 'proud', 'to', 'carry', 'these', 'three', 'local', 'brews']","['carry', 'three', 'local']"
155,"['we', 'raise', 'you', 'a', 'shark']",['shark']
156,"['we', '’', 'll', 'raise', 'a', 'glass', 'of', '@', 'southboundbrews', 'to', 'that', '!', 'pic.twitter.com/vrydrpzmjq']",['southboundbrews']
157,['and'],[]
158,"['we', 'doing', 'beer', 'now', '?', 'just', 'added', '@', 'stanleyparkbrew', 'to', 'the', 'team', 'at', 'yvr', '!', 'pic.twitter.com/tam5vvfsak']","['beer', 'stanleyparkbrew', 'yvr']"
159,"['the', 'more', 'the', 'merrier', '!', 'pic.twitter.com/ii78fueetg']",['merrier']
160,"['hey', '@', 'fly_bur', '-', 'top', 'gun', 'is', 'ours', '.', 'pic.twitter.com/lptgbpbuuq']","['top', 'gun']"
161,"['we', 'may', 'not', 'be', 'a', 'mid-size', 'airport']",['may']
162,"['hey', '@', 'flysgf', 'have', 'any', 'de-icing', 'photos', 'to', 'add', 'to', 'this', '#', 'twitterairport', 'thread', '?']","['flysgf', 'twitterairport']"
163,"['we', 'have', 'a', 'video', 'too', '!', 'https', ':', '//www.youtube.com/watch', '?', 'v=rwdjgjfoxvg', '&', 't=3s', '…']",[]
164,"['we', 'love', 'your', 'show', '.']","['love', 'show']"
165,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
166,"['how', 'about', 'our', 'own', 'movie', '!', 'https', ':', '//www.youtube.com/watch', '?', 'v=8ebzvcvzow0', '…']",[]
167,"['we', 'love', 'when', 'our', 'airport', 'is', 'featured', 'in', 'movies', '&', 'tv', 'shows', '--', 'even', 'in', 'animation', '!', 'pic.twitter.com/jkmplgev3z']","['love', 'show', 'even', 'animation']"
168,"['how', 'about', 'your', 'own', 'show', '?', '#', 'airporttwitterpic.twitter.com/ycoyz8ebnl']",['show']
169,"['sf', 'is', 'also', 'home', 'to', 'tons', 'of', 'movies', '...', '#', 'sfopic.twitter.com/tjk7besiox']","['also', 'ton']"
170,"['more', 'airplanes', '(', '300']",[]
171,"['loosely', 'translated', '.....', 'deal', 'with', 'it.pic.twitter.com/ucabdn7pgb']","['loosely', 'translated']"
172,"['#', 'sfojobs-', '#', 'sfo', 'is', 'looking', 'for', '2018', 'summer', 'high', 'school', 'interns', ':', '9910', 'public', 'service', 'trainee', '–', '2018', 'high', 'school', 'summer', 'internship', 'https', ':', '//www.jobaps.com/sf/sup/bulpreview.asp', '?', 'r1=tex', '&', 'r2=9910', '&', 'r3=902482', '…']","['high', 'school', 'public', 'service', 'trainee', 'high', 'school', 'internship']"
173,"['always', 'a', 'classic', '!', '#', 'airporttwitterpic.twitter.com/pmrw7b83nd']",['always']
174,"['or', 'the', 'small', 'screen', '!', 'pic.twitter.com/xagscnsrbw']",['screen']
175,"['when', 'talking', 'about', 'the', 'big', 'screen', '...', 'there', ""'s"", 'something', 'about', 'miami.pic.twitter.com/sywzrqzrb6']","['screen', 'something']"
176,"['still', 'waiting', 'on', '@', 'corkairport', 'to', 'stop', 'sleeping', 'and', 'join', 'the', 'party', '(', 'even', 'after', 'shoutouts', 'from', '@', 'fly_sav', '&', '@', 'iflymia', ')']","['still', 'wait', 'corkairport', 'stop', 'sleeping', 'even', 'shoutouts']"
177,"['cid', 'is', 'in', 'the', 'house', '#', 'airporttwitterpic.twitter.com/as0vozdqmh']",['cid']
178,"['congrats', 'on', 'your', 'film', 'careers', '!', 'we', '’', 're', 'still', 'the', 'air', 'capital', 'of', 'the', 'world', '.', 'pic.twitter.com/few7hdqe40']","['still', 'capital']"
179,"['unfair', '.']",['unfair']
180,['hollywood'],['hollywood']
181,"['i', ""'m"", 'at', 'international', 'terminal', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['terminal']
182,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
183,"['this', 'guy', 'gets', 'it', '.']",[]
184,"['there', ""'s"", 'a', 'reason', 'they', 'call', 'us', 'hollywood', 'north', '!', 'pic.twitter.com/tdiimzgvxc']","['call', 'u', 'hollywood']"
185,"['i', ""'m"", 'at', 'sfo', 'airtrain', 'station', '-', 'terminal', '1', '-', '@', 'flysfo', 'in', 'san', 'francisco']","['airtrain', 'station', 'terminal']"
186,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
187,"['#', 'airporttwitter', 'does', ""n't"", 'sleep', '.']",[]
188,"['not', 'to', 'brag']",['brag']
189,"['@', 'phxskyharbor', '&', '@', 'fly_bur', 'bookend', 'every', 'week', 'for', 'me']","['bookend', 'every']"
190,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
191,"['that', ""'s"", 'a', 'great', 'lookin', ""'"", 'tray', 'right', 'there', '!']","['great', 'lookin', 'tray']"
192,"['we', '’', 're', 'not', 'crying']",['cry']
193,"['ohhh', '...', 'we', 'love', 'snow', '...', 'check', 'this', 'one', 'out', 'guys', ':', '-', ')', '.']","['ohhh', 'love', 'check', 'one']"
194,"['...', 'that', 'friend', 'who', 'shows', 'up', 'fashionably', 'late', '.', 'hi']","['show', 'fashionably', 'late']"
195,"['we', 'woke', 'up', 'to', '99+', 'notifications', '.', '#', 'airporttwitter', 'still', 'going', 'strong', '.']",['still']
196,"['frequently', 'traveler', 'here', 'why', 'don', '’', 't', 'we', 'have', '@', 'lgaairport', '@', 'flysfo', 'and', '@', 'flylaxairport', 'join', 'in', 'also', 'shoutout', 'to', '@', 'dulles_airport', 'and', '@', 'dfwairport']","['frequently', 'also']"
197,"['great', 'quote']","['great', 'quote']"
198,"['come', 'on', '@', 'aeroportsmtl', '!', 'you', 'can', '’', 't', 'just', 'leave', 'all', 'of', '@', 'quebecyqb', 'to', 'represent', 'quebec', '!']","['aeroportsmtl', 'leave', 'quebecyqb', 'quebec']"
199,"['@', 'flysfo', 'security', '@', 'tsa', 'is', 'a', 'disaster', 'this', 'morning', 'at', 'the', '@', 'united', 'terminal', '-', '2', 'elderly', 'have', 'now', 'fainted', 'in', 'security', 'line', 'because', 'it', ""'s"", 'so', 'long', '.', 'thank', 'goodness', 'for', 'all', 'the', 'doctors', 'and', 'good', 'samaritans', 'in', 'line', '.']","['security', 'tsa', 'terminal', 'faint', 'security', 'line', 'thank', 'goodness', 'doctor', 'samaritan', 'line']"
200,"['woo', 'hoo', '!']","['woo', 'hoo']"
201,"['and', 'every', 'great', 'party', 'needs', 'a', 'cool', 'party', 'favor', '.', 'might', 'we', 'recommend', 'our', 'scorpion', 'suckers', '?', '!', 'pic.twitter.com/tfmcg28qdt']","['every', 'great', 'might', 'recommend', 'scorpion', 'sucker']"
202,"['then', 'juggle', 'ice', 'cream.pic.twitter.com/2g6rskk9c8']",['juggle']
203,"['monroe', 'is', 'here', '!', '!', '!', 'we', 'stay', 'ready', '!', 'pic.twitter.com/tmxahb0tlm']","['monroe', 'stay']"
204,"['we', 'know', 'it', ""'s"", 'not', 'a', 'party', ""'til"", 'beer', 'city']",['beer']
205,"['his', 'and', 'hers', ':', ')']",[]
206,"['quote', 'of', 'the', 'day', ':', 'this', 'coffee', 'is', 'so', 'bitter', 'it', 'makes', '@', 'denisleary', 'seem', 'like', 'a', 'cupcake', '.', '#', 'holidaytravelsucks', '@', 'flysfo', '@', 'larkcreekgrill']","['quote', 'coffee', 'denisleary', 'seem', 'cupcake', 'holidaytravelsucks', 'larkcreekgrill']"
207,"['not', 'a', 'party', 'without', '@', 'leopolds_ic', 'ice', 'cream', '!', 'pic.twitter.com/jn4kgbelct']","['without', 'cream']"
208,"['welcome', 'aboard', '!', 'pic.twitter.com/7wcylvugec']",[]
209,"['traffic', 'report', ':', 'heavy', 'holiday', 'traffic', 'expected', 'to', 'continue', 'today', '.', 'gusty', 'at', '@', 'bostonlogan']","['expect', 'gusty']"
210,"['well', 'in', 'that', 'case', '...', 'let', ""'s"", 'get', 'this', 'party', 'started', '!', '#', 'airporttwitterpic.twitter.com/aksxu1ioyw']",['well']
211,"['music', 'city', 'is', 'here', '!', 'pic.twitter.com/35xv3ltjdn']",['music']
212,"['lbe', 'is', 'in', '!', '#', 'airportthrowdown']",['lbe']
213,"['thanks', 'for', 'the', 'love', '!', 'pic.twitter.com/majincoasm']","['thanks', 'love']"
214,"['and', 'we', ""'re"", 'back', '!', '--', '>', 'iah', '--', '>', 'bog', ':', ')', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']","['back', 'bog']"
215,"['shoutout', 'to', 'you', 'for', 'being', 'one', 'awesome', 'passenger']","['one', 'passenger']"
216,"['yeah', '-', 'needed', 'to', 'refresh', 'ourselves', 'on', 'what', '``', 'deicing', ""''"", 'is', '.', 'we', ""'re"", 'more', 'used', 'to', 'using', 'well', 'placed', 'squeegees', '-', 'like', 'windshield', 'wipers', '-', 'for', 'our', 'liquid', '(', 'not', 'frozen', ')', 'sunshine', '.']","['refresh', 'deice', 'used', 'well', 'squeegee', 'windshield', 'wiper', 'liquid', 'freeze']"
217,"['pitbull', 'would', 'be', 'proud', '.', '#', 'mrworldwide']","['pitbull', 'would', 'mrworldwide']"
218,"['so', 'many', 'airports', '!', '@', 'fly_skyxe', 'has', 'arrived', '#', 'airporttwitterpic.twitter.com/qdbwlde0k2']","['many', 'arrive']"
219,"['the', 'gift', 'that', 'keeps', 'on', 'giving', '?', 'deluxe', '@', 'rimowa', 'carry-on', 'rollers', 'keeping', 'me', 'sane']","['gift', 'keep', 'give', 'deluxe', 'rimowa', 'roller', 'keep', 'sane']"
220,"['this', 'is', 'great', '!', '!', '!']",['great']
221,"['brazil', 'is', 'in', 'the', 'house', 'and', 'we', ""'re"", 'bringing', 'our', 'squad', ':', 'come', 'over']","['brazil', 'squad']"
222,"['good', 'morning', 'to', 'all', 'of', 'you', 'from', 'the', 'canadian', 'prairies', '!', 'pic.twitter.com/9ivrahxwfq']",['prairie']
223,"['so', 'awesome', '!', '#', 'airporttwitter', '#', 'airportthrowdown', 'has', 'flown', 'around', 'the', 'world', '!']",['around']
224,"['they', 'dont', 'say', 'that', 'in', 'perth']",['perth']
225,"['last', 'flight', 'of', 'the', 'year', '.', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['last']
226,"['@', 'heathrowairport', 'how', 'could', 'they', 'have', 'left', 'you', 'out', '?', '#', 'airporttwitter', '#', 'airportthrowdown']","['could', 'leave']"
227,"['rock', 'on', 'airports', '.', 'we', 'see', 'you', '.', 'we', 'spend', 'time', 'with', 'you', '.', 'we', 'sometimes', 'don', '’', 't', 'see', 'enough', 'of', 'you', 'and', 'sometimes']","['see', 'spend', 'time', 'sometimes', 'see', 'enough', 'sometimes']"
228,"['i', 'know', 'we', 'do', 'have', 'no', 'de-icing', 'here', 'but', 'we', 'must', 'join', 'in', 'and', 'send', 'some', 'love', 'all', 'the', 'way', 'from', '#', 'india', '@', 'delhi_airport', '@', 'csiamumbai', '@', 'blrairport', '#', 'joinin', '#', 'avgeek', '#', 'airports']","['must', 'love', 'csiamumbai', 'blrairport', 'joinin']"
229,"['we', 'all', 'know', 'whats', 'really', 'going', 'on', 'with', 'the', 'planes', '.']",[]
230,"['home', 'sweet', 'airport', '.', '@', 'flysfo', '–', 'bei', 'san', 'francisco', 'international', 'airport', '(', 'sfo', ')']",[]
231,"['we', 'love', 'de-icing', '&', 'gifs', '!', 'pic.twitter.com/ut5jqzqbla']","['love', 'gifs']"
232,['sure'],[]
233,"['morning', 'everybody', '!', '@', 'hamburgairport', 'are', 'you', 'awake', '?', 'pic.twitter.com/jpopzwhfou']",['hamburgairport']
234,"['tfw', 'when', 'you', '’', 're', '17', 'hours', 'into', 'a', 'travel', 'fiasco', 'because', '@', 'flysfo', 'and', '@', 'united', 'hate', 'you', 'and', 'now', 'you', '’', 're', 'going', 'to', 'be', 'on', 'a', 'plane', 'for', 'your', 'birthdaypic.twitter.com/9cm4mhvtnl']","['tfw', 'hour', 'fiasco']"
235,"['it', ""'s"", 'important', 'to', 'coordinate', 'well', 'before', 'going', 'to', 'pick', 'someone', 'up', 'lol', '(', '@', 'terminal', '2', '-', '@', 'flysfo', 'in', 'san', 'francisco']","['important', 'coordinate', 'well', 'someone', 'terminal']"
236,"['this', 'is', 'where', 'all', 'of', 'our', 'facility', 'charges', 'go', '?', 'you', 'guys', 'yapping', 'on', 'twitter', '?', ';', ')']","['facility', 'charge', 'yap']"
237,"['.', '@', 'flysfo', '@', 'sfomuseum', 'in', 'the', 'spirit', 'of', 'the', 'season', '.', 'a', 'lot', 'of', '#', 'art', 'and', 'eye-candy', 'to', 'enjoy', '!', 'thanks', 'to', 'the', 'artists', 'and', 'curation', 'team', '.', 'happy', 'new', 'year', '!', '#', 'dubnation', '#', 'holidaytravelpic.twitter.com/mfcip3jry3']","['sfomuseum', 'art', 'enjoy', 'thanks', 'artist', 'curation', 'dubnation']"
238,"['come', 'on', '@', 'cosairport', 'and', 'represent', 'our', 'great', 'airport', '!']","['cosairport', 'great']"
239,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
240,"['super', 'quiet', 'night', 'here', 'in', 'the', '@', 'flysfo', '@', 'delta', 'sky', 'clubpic.twitter.com/arrczgehvp']",['super']
241,"['@', 'edi_airport', '@', 'heathrowairport', '@', 'gatwick_airport', '@', 'londoncityair', '-', 'you', 'have', 'to', 'join', 'in', 'the', '#', 'airporttwitter', 'conversation', '!', 'bring', 'some', 'british', 'humour', 'to', 'it']","['londoncityair', 'conversation', 'humour']"
242,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
243,"['have', '@', 'satairport']",['satairport']
244,"['new', 'and', 'old', '...', 'feeling', 'the', 'love', '.']","['feel', 'love']"
245,"['was', 'super', 'neat', 'talking', 'to', 'so', 'many', 'new', 'airport', 'friends', '!', '#', 'airporttwitterpic.twitter.com/fjhuemsa0k']","['super', 'many', 'friends']"
246,"['oh', '...', 'well', 'played', '@', 'abqsunport.pic.twitter.com/bemqbkq7qf']","['well', 'played']"
247,"['loved', 'watching', 'y', '’', 'all', 'chatter', 'on', '.', 'heck']","['love', 'chatter', 'heck']"
248,"['and', 'still', 'going', 'strong', '!', 'pic.twitter.com/1notxt0yup']",['still']
249,"['here', '’', 's', 'to', 'many', 'more', 'smiles', 'together', 'in', '2018', '!', 'pic.twitter.com/kzfq1rhc5q']","['many', 'smile', 'together']"
250,"['this', '#', 'airporttwitter', 'thread', 'may', 'not', 'have', 'officially', 'broken', 'a', '@', 'gwr', 'world', 'record', 'for', 'most', 'airports', 'involved', 'but', 'it', '’', 's', 'simply', 'amazing', '.', '415', 'replies', '...', 'all', 'started', 'with', 'this', 'tweet', 'from', '@', 'yvrairport', ':', 'https', ':', '//twitter.com/yvrairport/status/946059095651393537', '…pic.twitter.com/0yi7oc6zis']","['may', 'gwr', 'involve', 'simply']"
251,"['currently', 'on', 'the', 'west', 'pad']",['pad']
252,"['looking', 'good', '!', '!']",[]
253,"['awesome', 'pic', 'ameer', '!']",['ameer']
254,"['some', 'deicing', 'love', 'from', 'the', 'boys', 'at', 'aeromag', 'yvr', '2010.', 'bring', 'it', 'on', '!', '@', 'yvrairportpic.twitter.com/yzhyehjeej']","['deice', 'love', 'aeromag', 'yvr']"
255,"['here', ""'s"", 'to', 'many', 'more', 'miles', 'together', 'in', '2018']","['many', 'together']"
256,"['welcome', 'to', 'the', 'party', '!', '#', 'airporttwitterpic.twitter.com/coxaxutxxo']",[]
257,"['well', 'this', 'escalated', 'quickly', 'but', 'i', 'love', 'it', 'so', 'many', 'great', 'places', 'i', 'have', 'to', 'discover', 'but', 'my', 'heart', 'is', 'in', 'the', 'sunshine', 'state', 'no', 'jacket', 'required']","['well', 'escalated', 'quickly', 'love', 'many', 'great', 'discover', 'jacket']"
258,"['late', 'for', 'the', 'party', 'but', 'here', '!', '@', 'bhmairport', 'ready', 'to', 'rollpic.twitter.com/tsmu613o1p']","['late', 'bhmairport']"
259,"['@', 'bostonlogan']",[]
260,"['will', 'do', '!', 'i', '’', 'm', 'working', 'on', 'a', 'blog', 'with', 'a', 'better', 'picture', 'of', 'each', 'and', 'links', 'to', 'the', 'artists', 'instagram']","['blog', 'artist', 'instagram']"
261,"['those', 'are', 'amazing']",[]
262,"['@', 'bristolairport', '@', 'cardiff_airport', 'the', 'more', 'airports', 'involved', 'the', 'better', '!']","['bristolairport', 'involve']"
263,['heeeeeyyy'],['heeeeeyyy']
264,"['real', 'id-', 'new', 'id', 'requirements', 'effective', 'january', '22']",[]
265,"['@', 'cvgairport', 'has', 'a', '@', 'goldstarchili', 'which', 'will', 'de-ice', 'anything', '.']","['goldstarchili', 'anything']"
266,"['you', '’', 'll', 'want', '@', 'bufairport', 'included', '-', 'also', '@', 'niagaraairport', '-', 'the', 'real', 'experts', 'in', 'de-icing', 'are', 'the', 'crews', 'of', '@', 'buffaloairways', 'see', '@', 'icepilotsnwt', 'who', 'operate', 'out', 'of', 'yellowknife']","['bufairport', 'also', 'niagaraairport', 'buffaloairways', 'see', 'icepilotsnwt', 'yellowknife']"
267,"['you', '’', 've', 'got', 'our', 'attention']",['attention']
268,"['harrisburg', 'ftw', '!', '!', '!']","['harrisburg', 'ftw']"
269,"['till', 'next', 'year', 'san', 'francisco', '!', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['next']
270,"['sorry', 'we', '’', 're', 'so', 'late']",['late']
271,"['aviator', 'types', 'use', 'celsius', '.', 'even', 'at', '@', 'flygrford', '!']","['aviator', 'type', 'celsius', 'even', 'flygrford']"
272,"['we', '’', 've', 'sent', 'a', 'carrier', 'pigeon', 'to', 'check', 'in.pic.twitter.com/po0sh6gwse']","['carrier', 'pigeon', 'check']"
273,"['de-icing', 'is', 'a', 'mystery', 'to', 'us', '!', 'but', 'this', 'thread', 'is', '#', 'squadgoals', '#', 'airporttwitter']","['mystery', 'u', 'squadgoals']"
274,"['power', 'must', 'be', 'out', 'at', '@', 'atlairport', 'or', 'they', 'are', 'sleeping', '!']",['must']
275,"['oh', 'hi', 'there', '.', 'finally', 'our', 'friends', 'from', 'down', 'under', 'check', 'in', '!', 'welcome', 'to', 'the', 'best', 'thing', 'ever', '.', '#', 'airporttwitter']","['check', 'best', 'ever']"
276,"['oh', 'it', '’', 's', 'definitely', 'been', 'a', 'party']",[]
277,"['we', 'made', 'sure', 'you', 'folks', 'were', 'in', 'the', 'mix', '.']",['folks']
278,"['surreal', '#', 'fog', 'images', 'along', '@', 'caltransd4', '#', 'sanmateo', 'bridge', 'cam', '.', 'clearing', '#', 'sfo', 'finally', 'by', '13:48', '(', '1:48', 'pm', ')', '.', '#', 'cawx', '-', 'several', 'flights', 'diverted', '.', 'typically', '@', 'flysfo', 'airport', 'has', '1-3', 'major', 'fog', 'events', 'per', 'year', 'in', 'dec/jan', '.', 'pic.twitter.com/ji9cxqfxzd']","['surreal', 'image', 'along', 'sanmateo', 'cam', 'several', 'typically', 'major', 'per']"
279,"['oh', 'hi', 'team', 'pic.twitter.com/k1exikf2qs']",[]
280,"['this', 'is', 'nuts', '.']",['nut']
281,"['it', ""'s"", 'okay', '.', 'we', 'loved', 'tweeting', 'and', 'sharing', 'photos', 'with', 'our', 'fly', 'friends.pic.twitter.com/sbbiinp71w']",['love']
282,"['@', 'flysfo', '@', 'united', 'is', 'this', 'normal', 'for', 'customer', 'service', '?', '?', 'they', 'closed', 'the', 'gate', 'and', 'we', 'missed', 'our', 'connection', 'to', 'taipei', 'by', '20', 'seconds', 'after', 'a', '3', 'hour', 'weather', 'delay', 'coming', 'in', '.', 'that', 'was', 'over', '3', 'hours', 'ago', '.', 'we', '’', 've', 'been', 'trying', 'to', 'get', 'things', 'handled', 'via', 'customer', 'service', 'ever', 'since', '.']","['normal', 'service', 'close', 'gate', 'connection', 'hour', 'delay', 'hour', 'via', 'service', 'ever', 'since']"
283,"['it', '’', 's', 'never', 'too', 'late', '!']","['never', 'late']"
284,"['too', 'bad', '@', 'iah', 'did', ""n't"", 'make', 'it', 'to', 'the', 'mix', '.', 'it', 'was', 'lots', 'of', 'fun', 'following', 'this', 'thread', 'and', 'the', 'participation', 'of', 'so', 'many', 'airports', '.', '#', 'airportthrowdown', '#', 'airporttwitter']","['bad', 'participation', 'many']"
